ID,TEMP,REL HUMIDITY,DEW POINT,CO2,CH4,SO2,NH3,O3,O2,PM 2_5,PM_10,Avg_AQI
4970,27.81,73.16,19.15,0.1767,1.2881,0.69,6.88,1.1659,0.027,0.4237,227,38.91126667
4971,27.81,73.19,19.15,0.1776,1.2468,0.78,6.93,1.1679,0.0269,0.4263,227,38.91061111
4972,27.83,73.17,19.16,0.1767,1.2477,0.73,6.77,1.1674,0.0269,0.4256,226,38.80047778
4973,27.8,73.19,19.14,0.1739,1.2364,0.63,6.65,1.162,0.0268,0.4248,225,38.68376667
4974,27.8,73.25,19.16,0.1779,1.2471,0.74,6.88,1.1587,0.0269,0.4246,225,38.69391111
4975,27.81,73.25,19.16,0.1765,1.2478,0.72,7.01,1.1629,0.0271,0.4243,224,38.58428889
4976,27.81,73.19,19.15,0.1742,1.2462,0.76,6.91,1.1647,0.0269,0.425,224,38.57633333
4977,27.8,73.19,19.14,0.1767,1.246,0.67,6.97,1.166,0.0268,0.4247,223,38.46335556
4978,27.82,73.19,19.16,0.1797,1.2476,0.75,6.97,1.1664,0.027,0.425,223,38.46841111
4979,27.81,73.22,19.16,0.1777,1.2883,0.67,6.79,1.1671,0.0269,0.4273,220,38.14192222
4980,27.8,73.22,19.15,0.175,1.2463,0.66,6.76,1.1661,0.027,0.4249,219,38.02325556
4981,27.81,73.19,19.15,0.1765,1.2474,0.68,6.87,1.1646,0.027,0.4274,217,37.79921111
4982,27.81,73.22,19.16,0.1763,1.2881,0.72,6.73,1.1662,0.027,0.4258,216,37.69704444
4983,27.82,73.19,19.16,0.1766,1.2428,0.7,7.06,1.1664,0.0269,0.4273,215,37.57888889
4984,27.82,73.19,19.16,0.1772,1.2474,0.67,6.98,1.1665,0.027,0.4245,214,37.46806667
4985,27.82,73.22,19.17,0.1754,1.248,0.71,6.84,1.1683,0.027,0.4247,214,37.4726
4986,27.81,73.22,19.16,0.1776,1.244,0.7,6.84,1.1692,0.027,0.4256,213,37.35926667
4987,27.82,73.19,19.16,0.178,1.2474,0.67,6.92,1.1687,0.0269,0.4274,212,37.24648889
4988,27.82,73.19,19.16,0.1784,1.2489,0.7,6.69,1.1704,0.0269,0.4295,212,37.24712222
4989,27.82,73.19,19.16,0.1772,1.2472,0.68,6.98,1.1709,0.0269,0.4249,211,37.13523333
4990,27.82,73.19,19.16,0.1759,1.2392,0.71,6.95,1.1675,0.0267,0.4259,211,37.13391111
4991,27.8,73.22,19.15,0.1769,1.248,0.69,6.97,1.1678,0.027,0.425,211,37.13496667
4992,27.81,73.25,19.16,0.1776,1.2332,0.69,6.8,1.1696,0.0268,0.4247,212,37.25021111
4993,27.79,73.28,19.15,0.175,1.2447,0.8,6.92,1.1657,0.0268,0.4252,212,37.25082222
4994,27.8,73.28,19.16,0.1794,1.2483,0.7,6.99,1.1648,0.027,0.4376,212,37.25523333
4995,27.78,73.28,19.15,0.1773,1.2479,0.72,6.68,1.1654,0.0269,0.4418,212,37.25214444
4996,27.79,73.31,19.16,0.1791,1.2487,0.63,7,1.1689,0.0269,0.4347,212,37.25758889
4997,27.78,73.34,19.16,0.1786,1.2463,0.7,7,1.1699,0.0269,0.4376,212,37.25992222
4998,27.78,73.31,19.15,0.1741,1.2473,0.7,6.85,1.1708,0.027,0.4331,213,37.36581111
4999,27.78,73.34,19.16,0.1778,1.248,0.75,6.68,1.1715,0.0269,0.4329,214,37.4819
5000,27.79,73.34,19.16,0.1794,1.2484,0.65,6.74,1.1716,0.0269,0.4335,214,37.48331111
5001,27.78,73.34,19.16,0.1757,1.2478,0.74,6.94,1.1725,0.0269,0.4325,214,37.48171111
5002,27.78,73.34,19.16,0.1742,1.2449,0.73,6.96,1.1727,0.0269,0.4319,214,37.48117778
5003,27.78,73.34,19.16,0.2776,1.2934,0.65,6.83,1.173,0.027,0.4344,214,37.49837778
5004,27.8,73.31,19.17,0.3319,1.2276,0.7,6.95,1.1727,0.027,0.4315,214,37.49674444
5005,27.8,73.31,19.17,0.3198,1.3121,0.74,7.06,1.1731,0.0269,0.4316,215,37.61594444
5006,27.79,73.31,19.16,0.281,1.2948,0.7,6.78,1.1729,0.027,0.4309,215,37.6074
5007,27.78,73.31,19.15,0.2442,1.2774,0.74,6.77,1.1736,0.027,0.4346,215,37.59964444
5008,27.76,73.3,19.13,0.2285,1.2609,0.72,7.09,1.1714,0.0267,0.4339,215,37.59015556
5009,27.76,73.36,19.14,0.208,1.2621,0.74,7,1.1707,0.0269,0.4347,215,37.59582222
5010,27.78,73.37,19.16,0.1995,1.2554,0.72,6.91,1.1709,0.027,0.4315,215,37.59936667
5011,27.77,73.36,19.15,0.1917,1.2322,0.72,7.24,1.1703,0.0267,0.4339,216,37.70386667
5012,27.75,73.39,19.14,0.189,1.2881,0.72,6.89,1.1691,0.0267,0.4319,217,37.82053333
5013,27.74,73.39,19.14,0.1854,1.2368,0.69,7.07,1.1675,0.0267,0.4328,218,37.92435556
5014,27.73,73.42,19.13,0.182,1.2376,0.73,6.83,1.1638,0.0267,0.4768,218,37.92965556
5015,27.74,73.42,19.14,0.1825,1.288,0.68,7.04,1.165,0.0268,0.5726,218,37.94832222
5016,27.74,73.42,19.14,0.1809,1.2446,0.7,6.72,1.1668,0.027,0.5336,218,37.93921111
5017,27.75,73.45,19.15,0.1828,1.2486,0.65,7.16,1.1702,0.027,0.4755,219,38.05045556
5018,27.73,73.47,19.14,0.1818,1.2485,0.74,6.9,1.1716,0.0269,0.4616,219,38.04782222
5019,27.74,73.48,19.15,0.1824,1.2477,0.7,6.85,1.1716,0.0269,0.4389,219,38.04861111
5020,27.74,73.45,19.15,0.177,1.2486,0.69,6.87,1.1724,0.027,0.4387,219,38.04485556
5021,27.74,73.45,19.15,0.1784,1.2451,0.75,6.95,1.169,0.027,0.4345,218,37.93266667
5022,27.76,73.45,19.16,0.1773,1.2478,0.66,6.77,1.1697,0.0269,0.424,218,37.93507778
5023,27.76,73.45,19.16,0.1773,1.2468,0.74,6.94,1.1705,0.0268,0.424,216,37.71282222
5024,27.74,73.45,19.15,0.1808,1.2472,0.75,6.24,1.1702,0.0268,0.424,215,37.59877778
5025,27.75,73.45,19.15,0.1791,1.2486,0.75,7.12,1.1685,0.0269,0.4228,215,37.59954444
5026,27.75,73.48,19.16,0.1792,1.2467,0.7,6.94,1.1682,0.027,0.4233,212,37.27048889
5027,27.75,73.48,19.16,0.18,1.2477,0.72,7.14,1.1681,0.0269,0.4248,211,37.15972222
5028,27.74,73.51,19.16,0.1781,1.2479,0.73,6.91,1.1694,0.027,0.4243,211,37.16185556
5029,27.75,73.51,19.16,0.1802,1.2477,0.74,6.89,1.17,0.027,0.4224,208,36.8297
5030,27.73,73.47,19.14,0.1797,1.2473,0.7,7.11,1.1705,0.027,0.4253,208,36.82108889
5031,27.75,73.48,19.16,0.1784,1.2472,0.79,6.85,1.1695,0.0269,0.424,207,36.71511111
5032,27.75,73.48,19.16,0.1787,1.2478,0.73,6.95,1.1695,0.0269,0.4228,207,36.71507778
5033,27.74,73.48,19.15,0.1809,1.2441,0.73,7.04,1.1686,0.027,0.4245,206,36.60167778
5034,27.75,73.48,19.16,0.1807,1.2879,0.67,6.9,1.1684,0.0268,0.4252,206,36.60877778
5035,27.75,73.45,19.15,0.1803,1.2474,0.73,6.62,1.1684,0.0269,0.4236,206,36.59962222
5036,27.74,73.48,19.15,0.1794,1.2472,0.71,6.82,1.1683,0.027,0.4259,206,36.60197778
5037,27.75,73.45,19.15,0.1783,1.245,0.67,6.89,1.1686,0.0266,0.4226,207,36.71012222
5038,27.76,73.45,19.16,0.1794,1.2479,0.71,6.97,1.1689,0.027,0.4238,207,36.713
5039,27.75,73.45,19.15,0.1767,1.1942,0.7,7.09,1.169,0.0269,0.4237,207,36.7045
5040,27.74,73.45,19.15,0.1779,1.2486,0.74,6.88,1.1698,0.027,0.4243,208,36.82084444
5041,27.74,73.45,19.15,0.1784,1.2463,0.69,6.91,1.1698,0.027,0.4234,208,36.82054444
5042,27.76,73.45,19.16,0.1785,1.2481,0.78,6.9,1.1697,0.0269,0.4239,208,36.82412222
5043,27.75,73.45,19.15,0.1779,1.2473,0.73,6.79,1.1692,0.0269,0.4233,208,36.82162222
5044,27.75,73.45,19.15,0.1775,1.2472,0.75,6.71,1.1685,0.027,0.4257,208,36.82176667
5045,27.75,73.42,19.15,0.1777,1.2469,0.66,6.95,1.1683,0.027,0.4258,208,36.81841111
5046,27.73,73.45,19.14,0.1819,1.2389,0.7,7.01,1.1686,0.0269,0.4232,208,36.81772222
5047,27.74,73.48,19.15,0.179,1.2478,0.73,6.93,1.1686,0.0269,0.424,208,36.82403333
5048,27.74,73.45,19.15,0.1806,1.2485,0.7,6.89,1.1688,0.0269,0.4232,207,36.70977778
5049,27.73,73.45,19.14,0.178,1.2405,0.64,6.8,1.1674,0.0269,0.4242,207,36.70633333
5050,27.74,73.45,19.15,0.1805,1.2475,0.75,6.85,1.1654,0.027,0.4233,206,36.59818889
5051,27.76,73.42,19.16,0.1743,1.2459,0.72,6.8,1.1682,0.027,0.4258,206,36.59791111
5052,27.76,73.42,19.16,0.1772,1.2481,0.76,6.71,1.1658,0.0269,0.4247,206,36.59807778
5053,27.75,73.42,19.15,0.1783,1.2465,0.77,6.8,1.1654,0.0269,0.4242,206,36.5957
5054,27.76,73.39,19.15,0.1741,1.2453,0.66,6.72,1.1631,0.027,0.4237,206,36.59257778
5055,27.76,73.39,19.15,0.1784,1.2485,0.72,6.88,1.1647,0.027,0.424,206,36.59362222
5056,27.76,73.36,19.14,0.1779,1.2466,0.76,6.76,1.1662,0.027,0.4257,207,36.70037778
5057,27.76,73.36,19.14,0.1783,1.248,0.73,6.93,1.1683,0.0269,0.4246,208,36.81178889
5058,27.76,73.36,19.14,0.1766,1.2331,0.74,7.23,1.1674,0.027,0.428,209,36.92134444
5059,27.73,73.45,19.14,0.1754,1.2476,0.68,7.04,1.1662,0.0267,0.4233,209,36.9288
5060,27.76,73.42,19.16,0.1773,1.288,0.7,6.97,1.1674,0.027,0.4238,209,36.93594444
5061,27.75,73.42,19.15,0.1783,1.2881,0.66,6.89,1.1687,0.027,0.4259,210,37.04533333
5062,27.74,73.42,19.14,0.1787,1.2484,0.76,6.86,1.1691,0.027,0.4262,210,37.03882222
5063,27.76,73.42,19.16,0.1784,1.245,0.7,6.97,1.1697,0.0269,0.4271,211,37.15412222
5064,27.75,73.42,19.15,0.1795,1.2483,0.7,6.95,1.1698,0.0268,0.4253,211,37.15218889
5065,27.74,73.42,19.14,0.1776,1.2485,0.66,7.28,1.1696,0.027,0.4235,212,37.26068889
5066,27.74,73.42,19.14,0.1773,1.2469,0.77,6.92,1.1705,0.0269,0.4232,212,37.26053333
5067,27.75,73.39,19.14,0.1781,1.2477,0.71,7.03,1.1695,0.027,0.425,213,37.3697
5068,27.75,73.39,19.14,0.1775,1.2879,0.7,6.79,1.1695,0.027,0.4235,213,37.37393333
5069,27.76,73.36,19.14,0.1776,1.2464,0.72,6.83,1.1697,0.027,0.4255,214,37.47846667
5070,27.75,73.36,19.14,0.1782,1.2467,0.7,6.7,1.1691,0.027,0.4243,215,37.58836667
5071,27.76,73.39,19.15,0.1779,1.2473,0.71,6.72,1.1688,0.0268,0.4265,216,37.70525556
5072,27.77,73.36,19.15,0.1773,1.2485,0.66,6.95,1.1689,0.0269,0.4236,216,37.7028
5073,27.77,73.36,19.15,0.1778,1.2876,0.71,6.94,1.1691,0.0269,0.4238,217,37.81835556
5074,27.76,73.33,19.14,0.1768,1.2484,0.67,6.85,1.1692,0.027,0.4233,218,37.91941111
5075,27.76,73.33,19.14,0.1763,1.2482,0.75,6.67,1.1679,0.0269,0.423,219,38.03025556
5076,27.76,73.3,19.13,0.1783,1.244,0.66,7.02,1.1686,0.027,0.4232,219,38.02567778
5077,27.77,73.3,19.14,0.1792,1.244,0.64,6.64,1.1689,0.0269,0.4244,220,38.13926667
5078,27.76,73.3,19.13,0.1772,1.248,0.71,6.83,1.1689,0.027,0.4248,220,38.13732222
5079,27.76,73.3,19.13,0.1782,1.2468,0.67,6.87,1.1681,0.027,0.4233,221,38.24815556
5080,27.77,73.27,19.14,0.1773,1.2488,0.66,7.18,1.1688,0.0269,0.4243,221,38.24734444
5081,27.77,73.27,19.14,0.1773,1.2482,0.75,6.65,1.1691,0.0268,0.4239,221,38.24725556
5082,27.77,73.27,19.14,0.1789,1.2476,0.75,6.85,1.1688,0.027,0.4246,222,38.35854444
5083,27.75,73.27,19.12,0.1785,1.2481,0.7,6.89,1.1692,0.027,0.423,222,38.35397778
5084,27.76,73.27,19.13,0.1782,1.2484,0.7,6.77,1.17,0.027,0.4255,222,38.35656667
5085,27.77,73.24,19.13,0.1785,1.2464,0.72,7.08,1.1702,0.027,0.4236,222,38.35396667
5086,27.76,73.27,19.13,0.1783,1.2475,0.7,6.84,1.1687,0.027,0.425,222,38.35627778
5087,27.76,73.27,19.13,0.1787,1.2478,0.68,6.66,1.1689,0.027,0.4233,222,38.35618889
5088,27.76,73.27,19.13,0.1724,1.2432,0.68,6.82,1.1675,0.0268,0.424,222,38.35487778
5089,27.75,73.24,19.12,0.1781,1.2464,0.72,6.71,1.1617,0.0269,0.4257,222,38.34986667
5090,27.76,73.27,19.13,0.1781,1.2482,0.71,6.9,1.1648,0.0269,0.4259,222,38.35598889
5091,27.76,73.24,19.12,0.178,1.2481,0.77,6.91,1.1677,0.0269,0.4257,221,38.24071111
5092,27.76,73.24,19.12,0.1784,1.2468,0.68,6.69,1.1685,0.0269,0.4247,221,38.24058889
5093,27.76,73.24,19.12,0.1799,1.2481,0.75,6.83,1.1691,0.027,0.4238,221,38.24087778
5094,27.75,73.24,19.12,0.1778,1.2458,0.7,7.2,1.1703,0.0267,0.4239,220,38.12827778
5095,27.76,73.24,19.12,0.1784,1.2467,0.71,6.64,1.171,0.027,0.424,220,38.12967778
5096,27.76,73.24,19.12,0.1792,1.247,0.8,6.95,1.1704,0.0269,0.4258,220,38.12992222
5097,27.77,73.22,19.13,0.1794,1.2443,0.7,6.87,1.17,0.0269,0.4254,220,38.12955556
5098,27.77,73.24,19.13,0.1783,1.2479,0.72,7.1,1.1714,0.027,0.423,220,38.13195556
5099,27.77,73.22,19.13,0.1765,1.2477,0.73,7.05,1.1706,0.0269,0.4244,219,38.01845556
5100,27.76,73.21,19.12,0.1768,1.2342,0.69,7.02,1.1685,0.027,0.4251,219,38.01351111
5101,27.76,73.24,19.12,0.1795,1.2439,0.75,6.72,1.1688,0.0269,0.4237,219,38.01808889
5102,27.76,73.24,19.12,0.1775,1.2477,0.74,6.81,1.1692,0.027,0.4249,218,37.90736667
5103,27.76,73.24,19.12,0.1797,1.2479,0.72,6.77,1.1696,0.027,0.4242,217,37.79648889
5104,27.77,73.22,19.13,0.1786,1.246,0.68,6.89,1.169,0.027,0.4253,216,37.6851
5105,27.77,73.22,19.13,0.1748,1.2431,0.71,6.98,1.1699,0.027,0.4233,215,37.57312222
5106,27.76,73.21,19.12,0.1785,1.2483,0.73,6.76,1.1704,0.027,0.4241,213,37.3487
5107,27.77,73.22,19.13,0.1801,1.2444,0.68,7.02,1.1711,0.027,0.4258,212,37.24093333
5108,27.74,73.18,19.1,0.1793,1.2463,0.74,6.97,1.1664,0.0267,0.4253,211,37.11822222
5109,27.74,73.24,19.11,0.1784,1.246,0.72,6.82,1.1652,0.0269,0.4239,211,37.1256
5110,27.75,73.24,19.12,0.1789,1.2478,0.7,7.05,1.1659,0.027,0.4267,210,37.01736667
5111,27.74,73.24,19.11,0.1765,1.2472,0.65,6.89,1.1682,0.0268,0.4239,209,36.90362222
5112,27.75,73.24,19.12,0.1746,1.2433,0.7,6.79,1.1696,0.0269,0.4229,209,36.90525556
5113,27.75,73.24,19.12,0.1786,1.2479,0.68,6.87,1.1706,0.027,0.4262,209,36.9067
5114,27.75,73.24,19.12,0.1779,1.2483,0.72,6.89,1.1699,0.0269,0.4229,209,36.90621111
5115,27.74,73.24,19.11,0.1778,1.2477,0.67,6.79,1.1714,0.0269,0.4238,210,37.01528889
5116,27.74,73.24,19.11,0.1783,1.2465,0.7,6.71,1.1716,0.027,0.423,210,37.01515556
5117,27.75,73.24,19.12,0.1777,1.2879,0.73,6.84,1.1711,0.0269,0.4265,210,37.02223333
5118,27.74,73.21,19.1,0.1796,1.2886,0.68,7.1,1.1702,0.0269,0.426,209,36.90458889
5119,27.76,73.21,19.12,0.1774,1.2483,0.73,6.96,1.1704,0.0269,0.4235,208,36.79294444
5120,27.76,73.21,19.12,0.1795,1.2484,0.68,6.99,1.1713,0.027,0.4254,208,36.79351111
5121,27.78,73.22,19.14,0.1789,1.2879,0.68,6.98,1.171,0.027,0.4236,208,36.80315556
5122,27.76,73.18,19.11,0.1789,1.288,0.73,6.96,1.1703,0.0269,0.4254,207,36.68216667
5123,27.75,73.21,19.11,0.1787,1.248,0.7,6.73,1.1708,0.0269,0.4257,207,36.68001111
5124,27.75,73.18,19.11,0.1772,1.2303,0.74,6.57,1.1678,0.0267,0.4232,207,36.67391111
5125,27.73,73.3,19.11,0.1803,1.245,0.75,6.9,1.1667,0.0269,0.4238,206,36.57585556
5126,27.74,73.27,19.11,0.1765,1.2478,0.77,6.93,1.1682,0.0269,0.423,206,36.5736
5127,27.75,73.24,19.12,0.178,1.2481,0.71,6.37,1.1688,0.0268,0.4239,207,36.68395556
5128,27.76,73.21,19.12,0.1777,1.2466,0.8,7.16,1.1698,0.0269,0.4248,208,36.79286667
5129,27.74,73.24,19.11,0.1794,1.2479,0.68,6.98,1.1693,0.027,0.425,208,36.79317778
5130,27.73,73.24,19.1,0.1789,1.2474,0.75,7.02,1.168,0.0269,0.4259,209,36.9019
5131,27.73,73.27,19.11,0.1786,1.2464,0.8,6.83,1.1675,0.0269,0.4235,209,36.90587778
5132,27.74,73.24,19.11,0.1786,1.2466,0.74,6.98,1.1685,0.0269,0.4253,209,36.90398889
5133,27.74,73.24,19.11,0.1787,1.2475,0.69,6.92,1.1691,0.027,0.4239,209,36.90402222
5134,27.75,73.21,19.11,0.1776,1.2475,0.73,6.73,1.1698,0.0269,0.4236,209,36.90171111
5135,27.74,73.21,19.1,0.1761,1.2479,0.75,6.85,1.1702,0.0269,0.4248,209,36.89954444
5136,27.74,73.21,19.1,0.1776,1.2425,0.65,6.87,1.1694,0.0269,0.4248,209,36.89902222
5137,27.75,73.21,19.11,0.1777,1.2481,0.7,6.84,1.1695,0.0269,0.4257,209,36.90198889
5138,27.75,73.21,19.11,0.1792,1.2481,0.73,6.8,1.1694,0.0269,0.425,208,36.79095556
5139,27.74,73.18,19.1,0.1772,1.2474,0.75,6.96,1.1707,0.0269,0.423,208,36.78502222
5140,27.75,73.18,19.11,0.1783,1.2479,0.7,7.08,1.17,0.0267,0.4244,209,36.89858889
5141,27.75,73.18,19.11,0.1772,1.2885,0.72,7.2,1.1693,0.027,0.425,209,36.903
5142,27.76,73.18,19.11,0.1788,1.2476,0.69,6.94,1.1698,0.027,0.4258,209,36.89988889
5143,27.76,73.18,19.11,0.1783,1.2409,0.69,6.84,1.1686,0.0268,0.4247,209,36.89881111
5144,27.72,73.18,19.08,0.1786,1.2466,0.71,7.18,1.1631,0.0268,0.426,208,36.78012222
5145,27.74,73.18,19.1,0.1775,1.2474,0.69,7.04,1.163,0.0269,0.4258,208,36.78451111
5146,27.74,73.21,19.1,0.1771,1.2454,0.7,7.12,1.1659,0.027,0.4233,207,36.67652222
5147,27.75,73.18,19.11,0.1796,1.2473,0.77,6.83,1.1691,0.027,0.4235,207,36.67627778
5148,27.75,73.18,19.11,0.1785,1.2473,0.75,6.8,1.1689,0.027,0.426,207,36.67641111
5149,27.74,73.18,19.1,0.1796,1.2483,0.79,7.03,1.1701,0.027,0.4225,205,36.45194444
5150,27.76,73.15,19.11,0.179,1.2483,0.75,6.83,1.1711,0.027,0.4241,204,36.34105556
5151,27.76,73.15,19.11,0.1785,1.2474,0.72,7.02,1.1698,0.0266,0.4234,203,36.22952222
5152,27.76,73.12,19.1,0.1786,1.2477,0.65,7.16,1.1703,0.0269,0.4234,203,36.22521111
5153,27.76,73.15,19.11,0.1793,1.2483,0.65,7.04,1.1699,0.0269,0.4244,202,36.11875556
5154,27.76,73.12,19.1,0.1789,1.2478,0.65,7.18,1.1693,0.0271,0.4243,202,36.11415556
5155,27.76,73.12,19.1,0.1796,1.2464,0.71,7,1.1694,0.027,0.425,203,36.22526667
5156,27.76,73.12,19.1,0.1773,1.2879,0.66,6.85,1.1701,0.027,0.4237,204,36.34066667
5157,27.74,73.09,19.08,0.1793,1.2437,0.76,6.88,1.1701,0.0269,0.4247,204,36.3283
5158,27.75,73.12,19.1,0.1774,1.2359,0.69,6.93,1.1687,0.0268,0.4235,205,36.4447
5159,27.74,73.15,19.09,0.1755,1.2458,0.64,6.94,1.1679,0.0269,0.424,207,36.6689
5160,27.75,73.12,19.1,0.1793,1.2477,0.72,6.95,1.1689,0.0269,0.4243,208,36.77967778
5161,27.75,73.15,19.1,0.1791,1.2476,0.71,7.29,1.1695,0.027,0.4256,209,36.89431111
5162,27.74,73.15,19.09,0.179,1.2461,0.79,6.95,1.1697,0.0269,0.4236,209,36.8917
5163,27.73,73.15,19.09,0.179,1.2298,0.8,6.66,1.1706,0.027,0.4247,210,37.00012222
5164,27.75,73.15,19.1,0.186,1.2384,0.72,7.06,1.168,0.0269,0.4259,210,37.00502222
5165,27.75,73.12,19.1,0.1762,1.2477,0.68,6.73,1.1695,0.0269,0.4244,211,37.11274444
5166,27.75,73.12,19.1,0.1794,1.2472,0.64,6.67,1.1686,0.027,0.4237,211,37.11287778
5167,27.74,73.12,19.09,0.1774,1.2873,0.68,7.03,1.1689,0.027,0.4257,210,37.00403333
5168,27.74,73.12,19.09,0.177,1.2483,0.78,7.05,1.1698,0.027,0.4242,210,36.99958889
5169,27.75,73.09,19.09,0.1746,1.2465,0.7,6.83,1.171,0.0269,0.4238,209,36.88586667
5170,27.74,73.09,19.08,0.1737,1.2453,0.7,6.89,1.1713,0.0269,0.4259,207,36.66145556
5171,27.74,73.12,19.09,0.179,1.2471,0.71,7.08,1.1694,0.0269,0.4259,207,36.66647778
5172,27.74,73.12,19.09,0.1777,1.2477,0.75,6.98,1.1703,0.027,0.424,205,36.44407778
5173,27.74,73.09,19.08,0.1792,1.2484,0.77,7.04,1.1699,0.027,0.4259,203,36.21782222
5174,27.71,73.11,19.06,0.1763,1.2325,0.74,6.73,1.1687,0.0268,0.4244,203,36.21207778
5175,27.72,73.15,19.08,0.18,1.2412,0.75,6.9,1.1665,0.027,0.4237,202,36.10982222
5176,27.74,73.15,19.09,0.1766,1.2484,0.76,6.74,1.1662,0.0268,0.4237,200,35.8913
5177,27.73,73.12,19.08,0.1788,1.2469,0.7,6.75,1.1686,0.027,0.4246,200,35.88621111
5178,27.74,73.12,19.09,0.1741,1.248,0.75,6.83,1.1699,0.027,0.4233,200,35.88803333
5179,27.73,73.15,19.09,0.1782,1.2487,0.72,6.89,1.1707,0.0267,0.4238,200,35.8909
5180,27.73,73.12,19.08,0.1766,1.2883,0.73,6.73,1.171,0.0269,0.4242,201,36.00188889
5181,27.72,73.15,19.08,0.1794,1.2888,0.71,6.91,1.1712,0.027,0.4281,201,36.00494444
5182,27.72,73.12,19.07,0.1802,1.2445,0.72,6.79,1.1711,0.0269,0.4232,202,36.10621111
5183,27.74,73.12,19.09,0.1793,1.2228,0.62,6.81,1.17,0.027,0.4251,203,36.21935556
5184,27.74,73.09,19.08,0.1777,1.2479,0.66,6.91,1.1703,0.027,0.4232,203,36.21734444
5185,27.75,73.06,19.08,0.1785,1.2479,0.68,6.96,1.17,0.0269,0.4235,205,36.43742222
5186,27.75,73.06,19.08,0.1767,1.2479,0.78,6.81,1.1704,0.0269,0.4236,206,36.54838889
